ID; X; Y; Z
312;-0.1065854;1.045231;0.4957587
313;-0.1071765;1.045952;0.4953703
314;-0.1078007;1.04637;0.4950799
315;-0.1099406;1.047082;0.4943334
316;-0.111197;1.047406;0.4941334
317;-0.1126739;1.047678;0.4941367
318;-0.11598;1.048013;0.4941443
319;-0.1179312;1.047309;0.4945106
320;-0.1214087;1.046765;0.4965282
321;-0.1231226;1.047083;0.4972359
322;-0.1268168;1.048251;0.4985235
323;-0.1289084;1.048899;0.4995339
324;-0.1309374;1.049601;0.5008746
325;-0.1346076;1.050978;0.5053174
326;-0.1365397;1.052107;0.5079592
327;-0.140688;1.055247;0.5134871
328;-0.142872;1.057287;0.5165994
329;-0.1469246;1.062407;0.5238558
330;-0.1488144;1.06548;0.5277868
331;-0.1525303;1.073543;0.5360757
332;-0.1545531;1.078063;0.5397216
333;-0.1563925;1.083013;0.5434662
334;-0.159927;1.093748;0.5515168
335;-0.1614134;1.100145;0.5552787
336;-0.1643587;1.111371;0.5627283
337;-0.165514;1.116946;0.5669384
338;-0.1677056;1.129111;0.5743189
339;-0.1687383;1.135732;0.5775288
340;-0.1705816;1.147364;0.5839629
341;-0.1711873;1.153209;0.587435
342;-0.1717847;1.159487;0.5905256
343;-0.1730099;1.171907;0.5956842
344;-0.1732776;1.178008;0.5982969
345;-0.1742168;1.190028;0.602805
346;-0.1746958;1.196066;0.6047458
347;-0.1755175;1.207372;0.6080477
348;-0.1759581;1.212854;0.6097926
349;-0.1763536;1.218169;0.6115696
350;-0.1773753;1.228736;0.6152298
351;-0.1779284;1.234123;0.6169309
352;-0.1791414;1.245006;0.620131
353;-0.179518;1.250212;0.6218407
354;-0.1805035;1.260378;0.6257879
355;-0.1809543;1.265658;0.6277909
356;-0.1819025;1.275871;0.6317524
357;-0.1823856;1.281083;0.633692
358;-0.1829735;1.286427;0.6354762
359;-0.1840959;1.297427;0.6387227
360;-0.1845748;1.302508;0.6402215
361;-0.1852069;1.311921;0.6432843
362;-0.1853414;1.316531;0.6445913
363;-0.1861386;1.325531;0.6463493
364;-0.1865558;1.329551;0.6468132
365;-0.1870304;1.336085;0.6474611
366;-0.187303;1.33874;0.6476576
367;-0.1876514;1.341474;0.647851
368;-0.1881464;1.347436;0.6476504
369;-0.1882294;1.350656;0.647281
370;-0.1885458;1.356306;0.6470435
371;-0.1885449;1.359161;0.647261
372;-0.1885411;1.365604;0.6479246
373;-0.1886212;1.369258;0.6482769
374;-0.1885071;1.372803;0.6487349
375;-0.1885441;1.38015;0.6505137
376;-0.1884656;1.384532;0.651291
377;-0.1881999;1.393975;0.6523871
378;-0.1877923;1.399028;0.6527326
379;-0.1868472;1.409285;0.6532645
380;-0.1862875;1.414294;0.6537049
381;-0.1849988;1.423451;0.6544948
382;-0.1842199;1.428611;0.6545817
383;-0.1834212;1.433908;0.6543723
384;-0.1815561;1.442882;0.6539065
385;-0.1804725;1.446705;0.6538777
386;-0.17854;1.453887;0.6541483
387;-0.1776344;1.456882;0.6543053
388;-0.1755157;1.462117;0.6543041
389;-0.1744413;1.464287;0.6542203
390;-0.1727081;1.468523;0.6541571
391;-0.1720423;1.46963;0.6542831
392;-0.1709525;1.47029;0.6544344
393;-0.1686822;1.470738;0.6544249
394;-0.167871;1.470916;0.6543129
395;-0.1668225;1.469445;0.654537
396;-0.1661236;1.468233;0.6550164
397;-0.1646781;1.466292;0.6552528
398;-0.1642105;1.465458;0.6549357
399;-0.1633481;1.463581;0.6542798
400;-0.1628132;1.462173;0.6541492
401;-0.1623665;1.460708;0.654094
402;-0.1621107;1.457;0.6538733
403;-0.1620904;1.455134;0.6537303
404;-0.1617169;1.451572;0.6527329
405;-0.1615199;1.449643;0.6521686
406;-0.16141;1.445683;0.650996
407;-0.1613154;1.443414;0.6503109
408;-0.1610691;1.441522;0.6495621
409;-0.1605439;1.437982;0.6481534
410;-0.1603975;1.436516;0.6474555
411;-0.1602383;1.433736;0.645918
412;-0.1601809;1.432418;0.6451862
413;-0.1597964;1.429835;0.6442639
414;-0.1596092;1.428663;0.644042
415;-0.159447;1.426457;0.6435438
416;-0.1594746;1.425422;0.6433097
417;-0.1592111;1.424455;0.6431403
418;-0.1587707;1.422674;0.643083
419;-0.158583;1.422119;0.6429446
420;-0.15786;1.421281;0.6433318
421;-0.1576225;1.420812;0.6436222
422;-0.1570681;1.420278;0.6438
423;-0.1569234;1.41978;0.6439134
424;-0.1568425;1.419058;0.6441404
425;-0.1565366;1.417691;0.6445552
426;-0.1563185;1.417508;0.6447412
427;-0.155512;1.416435;0.6452024
428;-0.1551768;1.415631;0.6452006
429;-0.1548;1.414671;0.6453407
430;-0.1545112;1.414318;0.6454782
431;-0.1535136;1.413454;0.6456702
432;-0.1529104;1.413027;0.6460034
433;-0.1523614;1.412803;0.6463846
434;-0.1517169;1.412648;0.6466948
435;-0.1512159;1.412442;0.6467121
436;-0.1505212;1.412283;0.6467843
437;-0.1501632;1.412201;0.6468819
438;-0.1493614;1.411449;0.6477069
439;-0.148909;1.410751;0.6478786
440;-0.1478058;1.409828;0.6476731
441;-0.1473687;1.409387;0.6475449
442;-0.1469741;1.40887;0.6474696
443;-0.1458981;1.408149;0.6476306
444;-0.1451991;1.407829;0.647961
445;-0.1439288;1.407349;0.6484562
446;-0.143473;1.407325;0.6485713
447;-0.1427509;1.407401;0.6487227
448;-0.1424114;1.407395;0.6491656
449;-0.1418093;1.407435;0.6498056
450;-0.1415578;1.407578;0.6501369
451;-0.141329;1.407709;0.6504871
452;-0.1411689;1.407935;0.6511968
453;-0.1410077;1.408043;0.6516457
454;-0.1406969;1.408631;0.6522305
455;-0.1405383;1.408998;0.6525558
456;-0.1399053;1.409691;0.6536134
457;-0.139695;1.409877;0.6540167
458;-0.1392979;1.410184;0.6543146
459;-0.1386486;1.410542;0.6547532
460;-0.1383438;1.410805;0.6549613
461;-0.1378686;1.411181;0.6553543
462;-0.1375765;1.411174;0.6558095
463;-0.1373001;1.411389;0.6564763
464;-0.1374956;1.411719;0.65653
465;-0.1374569;1.412173;0.6568646
466;-0.1377306;1.412483;0.6569185
467;-0.1380171;1.412775;0.6570132
468;-0.1386805;1.413712;0.6574478
469;-0.1388506;1.414179;0.6577147
470;-0.1390363;1.415007;0.6578406
471;-0.1390983;1.415237;0.6579977
472;-0.1391468;1.415951;0.658218
473;-0.1390498;1.416215;0.6582453
474;-0.1385528;1.416756;0.6584615
475;-0.1383819;1.41699;0.6584642
476;-0.1381629;1.417312;0.6583658
477;-0.1380711;1.417746;0.6582568
478;-0.1379636;1.41806;0.6582992
479;-0.1380551;1.418634;0.6582518
480;-0.1382333;1.419023;0.6583487
481;-0.1394891;1.419697;0.6585221
482;-0.1399482;1.420045;0.6585307
483;-0.1403921;1.420483;0.6584859
484;-0.1413577;1.421219;0.6583669
485;-0.1417596;1.421474;0.6583111
486;-0.1425845;1.421527;0.6585251
487;-0.1430216;1.421496;0.6585543
488;-0.1434771;1.421605;0.6584288
489;-0.1437111;1.421673;0.6583327
490;-0.1441652;1.421707;0.658265
491;-0.1444209;1.421682;0.658218
492;-0.1447436;1.421762;0.6582336
493;-0.1449169;1.421909;0.6582131
494;-0.1449688;1.422217;0.6581092
495;-0.1452392;1.422958;0.6577488
496;-0.1454219;1.423412;0.6574314
497;-0.1455697;1.424058;0.6571699
498;-0.1454981;1.42439;0.6570398
499;-0.1457521;1.424789;0.65658
500;-0.1460139;1.424858;0.6563928
501;-0.1461927;1.424737;0.6563052
502;-0.1461389;1.42499;0.655628
503;-0.1465303;1.425242;0.6550766
504;-0.1471327;1.424531;0.6549088
505;-0.1472176;1.424162;0.6550079
506;-0.1474265;1.424334;0.6545895
507;-0.1475454;1.424456;0.6544351
508;-0.1476861;1.424652;0.6542569
509;-0.1478668;1.424642;0.6539854
510;-0.1478232;1.424313;0.6541013
511;-0.1480836;1.423866;0.6543851
512;-0.1485025;1.423804;0.6544117
513;-0.1496391;1.42461;0.654162
514;-0.1501715;1.4251;0.6537946
515;-0.151544;1.425489;0.6536893
516;-0.1520702;1.425729;0.6536078
517;-0.1527818;1.426024;0.6532512
518;-0.1543093;1.426289;0.6524488
519;-0.1548457;1.426421;0.6520267
520;-0.1553626;1.426113;0.6514227
521;-0.1555926;1.425894;0.6511182
522;-0.1563378;1.42597;0.6504675
523;-0.1567024;1.426138;0.6500671
524;-0.1573624;1.426232;0.6494858
525;-0.1576537;1.426271;0.6493028
526;-0.1579409;1.426297;0.6491013
527;-0.1579726;1.426407;0.6488503
528;-0.1577119;1.426403;0.6488807
529;-0.1577979;1.426628;0.6486475
530;-0.1576234;1.426867;0.6485481
531;-0.1572744;1.427104;0.6485948
532;-0.1570415;1.427163;0.6487336
533;-0.1567554;1.427208;0.6489322
534;-0.1562073;1.427372;0.6493682
535;-0.1559674;1.427368;0.6496915
536;-0.1553608;1.427339;0.6504843
537;-0.1552181;1.42762;0.6505118
538;-0.1548821;1.427873;0.650647
539;-0.1546524;1.428047;0.6506242
540;-0.153666;1.427922;0.650414
541;-0.1534547;1.428082;0.6505171
542;-0.1533221;1.428083;0.6502401
543;-0.153004;1.427947;0.6496796
544;-0.15279;1.42762;0.6494678
545;-0.1525857;1.426704;0.6492171
546;-0.152289;1.426709;0.6491663
